id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2175761,Studio apartment in Dupont/West End,8093580,Fabiana,,"Dupont Circle, Connecticut Avenue/K Street",38.91192131,-77.04792996,Entire home/apt,96,1,2,5/20/15,0.15,1,326
4622571,"Location, Location, and Lovely!",20236500,Carl,,"Dupont Circle, Connecticut Avenue/K Street",38.91383281,-77.04208685,Entire home/apt,113,7,2,8/20/15,0.28,2,318
1198400,"DuPont Place 7 - Metro, kitchenette",17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.9149592,-77.04421211,Private room,149,4,19,9/27/15,0.91,29,331
6051725,Sunny Apt in Dupont Circle,20626289,Kate,,"Dupont Circle, Connecticut Avenue/K Street",38.91388156,-77.03846815,Private room,125,1,3,4/28/15,0.55,1,275
140167,"DuPont Dream, walk to Metro",17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.9090175,-77.04895392,Entire home/apt,139,2,59,6/18/15,1.17,29,317
7489397,Large Apartment in Dupont Circle,39224004,Jonathan,,"Dupont Circle, Connecticut Avenue/K Street",38.91428444,-77.04208382,Entire home/apt,149,3,0,,,1,43
2585919,Quiet Oasis in Dupont,12830388,Jessica,,"Dupont Circle, Connecticut Avenue/K Street",38.90993992,-77.03832718,Entire home/apt,179,20,55,9/13/15,2.99,1,208
8505699,8th Floor Apt. in the Heart of DC,44788036,Dennys,,"Dupont Circle, Connecticut Avenue/K Street",38.90907823,-77.03645361,Entire home/apt,120,1,0,,,1,13
5581375,T Street Serenity- Suite 3,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.91643111,-77.0383506,Private room,120,1,6,8/7/15,1.03,23,282
973851,Spacious 1BR in the heart of Dupont,1864688,Art,,"Dupont Circle, Connecticut Avenue/K Street",38.90706331,-77.03655653,Entire home/apt,135,10,67,6/25/15,2.18,6,10
5690765,Dupont Private Room Meridian Manor,1386702,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91763672,-77.03647158,Private room,99,2,3,9/6/15,1.14,12,361
5037503,BEST LOCATION: U ST-DUPONT 2BR-2BA,1468884,Margarita,,"Dupont Circle, Connecticut Avenue/K Street",38.91702143,-77.03525078,Entire home/apt,220,2,50,9/25/15,5.79,2,304
5946832,Well Located Studio With A View!,30872836,Joseph,,"Dupont Circle, Connecticut Avenue/K Street",38.91320497,-77.0415191,Entire home/apt,150,2,1,4/25/15,0.19,1,322
7716370,Arty 1BR in the hip neighborhood,486251,Laurent,,"Dupont Circle, Connecticut Avenue/K Street",38.91605203,-77.03633534,Entire home/apt,120,2,0,,,1,347
8337942,Dupont Stay - Luxury Shared Room,40989799,Elvis,,"Dupont Circle, Connecticut Avenue/K Street",38.91405295,-77.04342655,Shared room,36,2,2,9/25/15,2,3,343
416371,Perfect bedroom in VERY central DC,2070536,Joel,,"Dupont Circle, Connecticut Avenue/K Street",38.90944669,-77.03590655,Private room,150,2,68,9/18/15,1.61,2,359
646183,2 Bed - Dupont/Adams Morgan/U St,3104115,Olivier,,"Dupont Circle, Connecticut Avenue/K Street",38.91734441,-77.03875579,Entire home/apt,172,2,20,9/21/15,0.66,1,77
8682644,Cozy room in a Dupont rowhouse,1278314,Christian,,"Dupont Circle, Connecticut Avenue/K Street",38.91166139,-77.04769334,Private room,70,1,0,,,1,14
5786557,Lovely studio- Dupont Circle,15344735,Gilles,,"Dupont Circle, Connecticut Avenue/K Street",38.91081007,-77.04470963,Entire home/apt,99,3,2,7/28/15,0.36,1,148
8645588,2 Bed in Fantastic Location,43946148,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91760365,-77.03719644,Entire home/apt,127,2,0,,,2,351
4402144,"Dupont Top Floor Loft, Great View!",22851250,Ashish,,"Dupont Circle, Connecticut Avenue/K Street",38.90670137,-77.03658899,Entire home/apt,165,1,19,9/28/15,2.48,1,351
54112,Luxury DC Apt. in Perfect location!,253258,Daryl,,"Dupont Circle, Connecticut Avenue/K Street",38.91167804,-77.03500936,Entire home/apt,215,3,93,9/21/15,1.55,1,353
36391,"[1732] 1 BR, 1.5 Bath Exec Suite",25188,Seamless,,"Dupont Circle, Connecticut Avenue/K Street",38.90262573,-77.04869457,Entire home/apt,269,4,0,,,5,365
4574822,Bright 1 Bedroom Dupont/AdamsMorgan,8085156,Molly,,"Dupont Circle, Connecticut Avenue/K Street",38.91592001,-77.04227874,Entire home/apt,119,1,11,7/5/15,1.03,1,23
8300302,Sunny 2 Bedroom in Dupont,20464495,Monica,,"Dupont Circle, Connecticut Avenue/K Street",38.91463839,-77.0441784,Entire home/apt,150,2,0,,,2,0
1141805,Beautiful Spacious Apartment,1864688,Art,,"Dupont Circle, Connecticut Avenue/K Street",38.91395753,-77.04568563,Entire home/apt,145,4,74,9/26/15,2.85,6,300
8187172,Great location @ renovated building,23080922,Joao,,"Dupont Circle, Connecticut Avenue/K Street",38.91405009,-77.03772735,Entire home/apt,110,7,0,,,1,55
8290869,Incredible Location Private 1BR/1BA,28229403,Dave,,"Dupont Circle, Connecticut Avenue/K Street",38.91750656,-77.03558875,Private room,88,1,0,,,1,8
7205391,Private Den in Cozy Townhouse,37728115,Erica,,"Dupont Circle, Connecticut Avenue/K Street",38.91682525,-77.03888375,Private room,74,1,2,8/22/15,0.87,1,265
8310115,Great 1 bedroom in best DC location,43812627,Marc,,"Dupont Circle, Connecticut Avenue/K Street",38.91614383,-77.04122909,Entire home/apt,99,2,1,9/30/15,1,1,18
7194519,Charming 1BR Foggy Bottom Row House,21166197,Rey,,"Dupont Circle, Connecticut Avenue/K Street",38.90204057,-77.04829811,Private room,111,1,18,9/29/15,7.61,1,328
8646530,Dupont Condo. Prime Location. #3,41047431,William,,"Dupont Circle, Connecticut Avenue/K Street",38.90865952,-77.0459415,Entire home/apt,132,5,0,,,6,328
5959565,Entire Dupont Circle Condo Unit,3873893,Feras,,"Dupont Circle, Connecticut Avenue/K Street",38.90921268,-77.04597895,Entire home/apt,175,1,19,9/17/15,3.35,2,348
4611395,"Spacious, English Garden Charmer",23892296,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.90983999,-77.03599993,Entire home/apt,129,2,30,9/25/15,3.44,1,337
1320940,Cosy Dupont Circle 1 bedroom,3210343,Laura,,"Dupont Circle, Connecticut Avenue/K Street",38.90768147,-77.04581398,Entire home/apt,110,2,16,8/5/15,0.63,1,309
2010440,Location!  Lovely Studio in Dupont,10345657,Khanh,,"Dupont Circle, Connecticut Avenue/K Street",38.91603606,-77.03940796,Entire home/apt,110,2,36,11/23/14,1.64,1,275
2000710,Dupont Circle Apartment #2,1386702,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91791762,-77.03784185,Entire home/apt,95,2,15,9/21/15,1.02,12,168
6952815,"1 bedroom, 1 bath, Condo in Dupont",36373464,Efren,,"Dupont Circle, Connecticut Avenue/K Street",38.91449083,-77.04066289,Entire home/apt,95,1,2,9/17/15,0.66,1,303
7712730,Dupont Adams Morgan Royal Rose,39742620,Arlene,,"Dupont Circle, Connecticut Avenue/K Street",38.91628549,-77.04212028,Entire home/apt,199,1,0,,,4,345
3043302,Luxury Apartment in Dupont Circle,7529849,Rafael,,"Dupont Circle, Connecticut Avenue/K Street",38.91354655,-77.03696089,Entire home/apt,149,2,0,,,1,80
4124074,A fabulous one bedroom/one bathroom,7985565,Travis,,"Dupont Circle, Connecticut Avenue/K Street",38.9084722,-77.03691551,Entire home/apt,203,2,12,7/25/15,1.02,1,1
7482613,Charming top floor studio!,4112363,Julia,,"Dupont Circle, Connecticut Avenue/K Street",38.91529742,-77.03713954,Entire home/apt,200,1,0,,,1,46
4873463,"Cozy Pied-a-Terre, the Heart of DC",7220554,TheoDora,,"Dupont Circle, Connecticut Avenue/K Street",38.91518263,-77.03925945,Entire home/apt,90,2,19,7/1/15,2.08,1,175
5076606,Urban Living in Historic Townhouse,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91351276,-77.03967318,Private room,99,7,1,9/22/15,1,5,339
2105971,"Perfect location, 2b modern apt.",89849,Serrana,,"Dupont Circle, Connecticut Avenue/K Street",38.91402317,-77.04044173,Entire home/apt,240,5,22,7/26/15,1.06,1,355
306465,Dupont Apt 3-min walk metro,767543,Dana,,"Dupont Circle, Connecticut Avenue/K Street",38.91230583,-77.04561118,Entire home/apt,259,3,7,7/24/15,0.16,4,351
3504019,Room available in a Group House,14229159,Dominick,,"Dupont Circle, Connecticut Avenue/K Street",38.9109346,-77.04145,Private room,100,4,1,8/31/14,0.08,3,275
684324,Best of DC in Dupont Circle/U St,3142082,Tom,,"Dupont Circle, Connecticut Avenue/K Street",38.91765106,-77.03987658,Entire home/apt,300,1,32,9/15/15,1.05,2,292
7126406,Chic 1 bedroom close to 14th & U,37326837,Kristen,,"Dupont Circle, Connecticut Avenue/K Street",38.91770339,-77.0367325,Entire home/apt,150,1,2,9/22/15,0.86,1,345
7732528,Dupont Adams Morgan Dream,40629622,Kenneth,,"Dupont Circle, Connecticut Avenue/K Street",38.91589896,-77.04221307,Entire home/apt,119,1,1,9/8/15,1,4,346
5959473,Dupont 1 Bedroom Top Floor Apt,14138499,Zach,,"Dupont Circle, Connecticut Avenue/K Street",38.9148175,-77.04228751,Entire home/apt,145,2,5,8/12/15,0.9,1,150
8530589,Beautiful Apt in Heart of Dupont,37149052,Syd,,"Dupont Circle, Connecticut Avenue/K Street",38.91454421,-77.04177625,Entire home/apt,418,3,0,,,2,365
6348598,GREAT APARTMENT AT DUPONT CIRCLE,312046,Mathieu,,"Dupont Circle, Connecticut Avenue/K Street",38.90871719,-77.04474805,Entire home/apt,129,5,2,6/20/15,0.45,1,1
6487383,"Fully Renovated 1br, Historic Bldg",52413,Gina,,"Dupont Circle, Connecticut Avenue/K Street",38.91252688,-77.03819431,Entire home/apt,210,2,6,9/28/15,1.53,1,359
5476381,[1143-1]1BR At Westbrooke Place,25188,Seamless,,"Dupont Circle, Connecticut Avenue/K Street",38.90407685,-77.04861823,Entire home/apt,299,4,0,,,5,365
5322125,Charming Flat in Dupont Circle,2910682,David,,"Dupont Circle, Connecticut Avenue/K Street",38.91441923,-77.042829,Entire home/apt,222,1,9,8/18/15,3.65,2,0
4411488,Great space in Historic Townhouse 5,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91354008,-77.03996316,Private room,115,4,3,5/19/15,0.29,5,337
3821677,Dupont Circle - Central & Spacious!,2451243,Thanh,,"Dupont Circle, Connecticut Avenue/K Street",38.91423356,-77.04211638,Entire home/apt,115,2,17,3/12/15,1.31,1,184
1897093,Great Deal in Dupont,7785611,Joanna,,"Dupont Circle, Connecticut Avenue/K Street",38.90768822,-77.03923945,Entire home/apt,99,7,7,4/21/14,0.31,1,113
8507536,Heart of the Gayborhood,44799699,Tim,,"Dupont Circle, Connecticut Avenue/K Street",38.90995432,-77.04815687,Private room,100,1,0,,,1,352
2969776,Dupont Circle Apartment,3750664,Peter,,"Dupont Circle, Connecticut Avenue/K Street",38.90921523,-77.04689033,Entire home/apt,130,4,8,9/15/15,0.47,1,11
4151206,"Charming studio Dupont Circle, DC",15059205,Dee,,"Dupont Circle, Connecticut Avenue/K Street",38.90972152,-77.03713808,Entire home/apt,139,2,7,6/16/15,0.58,1,0
4714859,1 Bedroom in BEST location in DC,24361527,Osiris,,"Dupont Circle, Connecticut Avenue/K Street",38.9164435,-77.03957969,Private room,75,1,3,9/30/15,3,2,322
7942513,Near metro. Near night life. 1 BR.,41885785,Adam,,"Dupont Circle, Connecticut Avenue/K Street",38.91209511,-77.03653654,Entire home/apt,99,1,0,,,1,19
8671978,"Cozy, Elegant Studio in Downtown DC",10929245,Anna,,"Dupont Circle, Connecticut Avenue/K Street",38.90776365,-77.03466741,Entire home/apt,98,1,0,,,1,319
2568578,Welcome To My Space ,6868704,Sean,,"Dupont Circle, Connecticut Avenue/K Street",38.909826,-77.03518733,Entire home/apt,115,3,44,9/28/15,2.43,1,64
160148,"Dupont Rm, breakfast, 3 min 2 metro",767543,Dana,,"Dupont Circle, Connecticut Avenue/K Street",38.91228422,-77.04766043,Private room,215,3,2,5/20/15,0.04,4,275
1050419,Walk to WhiteHouse Penthouse_2Br2Ba,5778691,Corbett,,"Dupont Circle, Connecticut Avenue/K Street",38.90790548,-77.0351438,Entire home/apt,179,1,0,,,6,78
5747720,Sunny 1BR Apartment in Dupont,29814693,Sean,,"Dupont Circle, Connecticut Avenue/K Street",38.91408198,-77.04279497,Entire home/apt,199,1,7,5/31/15,1.29,1,169
4848712,Great 2BR Apartment - Dupont Circle,1327073,Ibrahim,,"Dupont Circle, Connecticut Avenue/K Street",38.90633678,-77.04625163,Entire home/apt,140,1,2,8/5/15,0.59,1,264
4756559,The Red House,1386702,John,,"Dupont Circle, Connecticut Avenue/K Street",38.91696474,-77.03791312,Entire home/apt,195,2,1,7/31/15,0.46,12,364
4658271,Sunny Studio in Downtown DC,3003748,Adam,,"Dupont Circle, Connecticut Avenue/K Street",38.90738218,-77.03507518,Entire home/apt,115,1,0,,,1,287
4208641,DuPont/Adams Morgan row house,10555363,Barry,,"Dupont Circle, Connecticut Avenue/K Street",38.91726851,-77.03866616,Private room,99,1,5,9/14/15,1.06,1,345
4469244,Dupont Circle Elegance,1369442,Ted,,"Dupont Circle, Connecticut Avenue/K Street",38.91118683,-77.04963669,Private room,185,1,1,6/29/15,0.31,3,352
7809112,Slumber @ Swann St ~ 2 Bed 2 Bath,37014,Lara & Alex,,"Dupont Circle, Connecticut Avenue/K Street",38.9142741,-77.0365012,Entire home/apt,199,3,0,,,22,354
2437650,"Sunny, fab 1bd in brownstone",2538147,Emily,,"Dupont Circle, Connecticut Avenue/K Street",38.90974903,-77.04130782,Entire home/apt,139,3,49,9/30/15,2.57,2,275
3759544,Walk to the White House-Sleeps 6!,14910075,Alex,,"Dupont Circle, Connecticut Avenue/K Street",38.91656396,-77.03610035,Entire home/apt,225,2,6,7/27/15,0.53,2,345
1912907,"Full Studio, Foggy bottom, Dupont",9923196,Celine,,"Dupont Circle, Connecticut Avenue/K Street",38.90627396,-77.04493753,Entire home/apt,149,1,22,6/18/15,1.11,1,365
7910585,Dupont Stay at Dupont Circle,40989799,Elvis,,"Dupont Circle, Connecticut Avenue/K Street",38.91554933,-77.04303643,Shared room,36,2,7,9/28/15,5.12,3,323
6763366,Junior One Bedroom in DuPont Circle,5750426,Ebru,,"Dupont Circle, Connecticut Avenue/K Street",38.90927246,-77.04002963,Entire home/apt,94,4,4,8/16/15,1.24,1,91
2978678,"Luxury Condo, Next to Dupont Metro!",15044614,Sanjay,,"Dupont Circle, Connecticut Avenue/K Street",38.91030151,-77.04705801,Private room,169,1,12,5/7/15,0.71,1,365
6698326,Privacy in historic Dupont rowhouse,7810862,Rae,,"Dupont Circle, Connecticut Avenue/K Street",38.91697451,-77.03694304,Entire home/apt,175,5,1,7/1/15,0.32,1,0
3580823,U Street Corridor NY-style apt,18036928,Bjarne,,"Dupont Circle, Connecticut Avenue/K Street",38.91784325,-77.03802753,Entire home/apt,150,5,2,5/3/15,0.14,1,364
7906205,You'll [heart] this location!,41149223,Adam,,"Dupont Circle, Connecticut Avenue/K Street",38.91310578,-77.03646268,Entire home/apt,180,1,2,9/10/15,2,2,73
1332671,Beautiful studio on Dupont circle,7228587,Yarden,,"Dupont Circle, Connecticut Avenue/K Street",38.90889091,-77.04310922,Entire home/apt,120,2,24,8/16/15,1.16,1,56
3012092,Dupont Circle Unit 1,505796,,,"Dupont Circle, Connecticut Avenue/K Street",38.91041857,-77.03766523,Entire home/apt,115,30,28,9/13/15,1.78,1,339
6927876,Lovely 2BR/2.5BA Dupont/U St house!,36318379,Christo,,"Dupont Circle, Connecticut Avenue/K Street",38.91692274,-77.03978091,Entire home/apt,170,3,2,8/5/15,0.95,2,25
8655805,1 bedroom apartment in West End,34636534,Pallavee,,"Dupont Circle, Connecticut Avenue/K Street",38.90308192,-77.04790828,Private room,100,1,0,,,1,356
7084337,Artist’s Townhouse with Parking!,37014,Lara & Alex,,"Dupont Circle, Connecticut Avenue/K Street",38.91024504,-77.03890352,Entire home/apt,300,3,10,9/29/15,3.9,22,323
8192676,2BR/2BA between Logan & Dupont Cir,12147440,Ryan & Mary,,"Dupont Circle, Connecticut Avenue/K Street",38.91405236,-77.03505118,Entire home/apt,150,3,1,9/17/15,1,1,5
4625393, Great Studio in Heart of Dupont!,23957074,Isa,,"Dupont Circle, Connecticut Avenue/K Street",38.9097844,-77.04804713,Entire home/apt,85,3,2,8/25/15,0.67,1,114
7910543,Lovely room in prime location,41711927,Emilie,,"Dupont Circle, Connecticut Avenue/K Street",38.91679982,-77.03915869,Private room,69,2,2,8/25/15,1.36,1,37
4846756,Beautifully furnished studio Dupont,24938988,Eli,,"Dupont Circle, Connecticut Avenue/K Street",38.91103943,-77.04939492,Entire home/apt,69,1,18,9/17/15,1.99,1,66
7087505,Simple Room in Dupont,37149052,Syd,,"Dupont Circle, Connecticut Avenue/K Street",38.91244887,-77.04093272,Private room,75,1,0,,,2,352
2553668,Nice 1 Bdrm in Heart of Dupont,9262100,Grace,,"Dupont Circle, Connecticut Avenue/K Street",38.91619182,-77.03842647,Private room,99,2,9,7/8/15,0.5,1,274
2263350,DuPont Escape,17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.90873488,-77.04413599,Entire home/apt,149,3,30,9/28/15,1.74,29,289
5560149,Bright apartment in Dupont Circle,5169749,Livia & Manuel,,"Dupont Circle, Connecticut Avenue/K Street",38.91328045,-77.03766393,Entire home/apt,100,2,1,9/23/15,1,1,268
3577680,Brand new apartment Dupont Circle,11611752,Laura And Johnny,,"Dupont Circle, Connecticut Avenue/K Street",38.91512709,-77.04016432,Entire home/apt,130,1,100,9/30/15,7.18,2,269
1011352,Dupont Circle Unit 1B,505796,Sunshine,,"Dupont Circle, Connecticut Avenue/K Street",38.91103772,-77.03763322,Entire home/apt,90,5,41,9/18/15,2.38,1,320
2682199,Great Studio In The Heart of DC,13731403,Bryan,,"Dupont Circle, Connecticut Avenue/K Street",38.91075696,-77.04096219,Entire home/apt,149,3,12,4/1/15,0.67,1,244
8503628,Spectacular 3 Bed/2.5 Bath House,42933839,Clayton,,"Dupont Circle, Connecticut Avenue/K Street",38.90708453,-77.04646548,Entire home/apt,299,1,0,,,2,344
5969151,Private Entrance to Little Gem!,30984226,Gavin,,"Dupont Circle, Connecticut Avenue/K Street",38.91324928,-77.04506471,Private room,135,2,23,9/19/15,4.04,1,80
7896415,A 1 BR in heart of Dupont Circle,12514858,Brantley,,"Dupont Circle, Connecticut Avenue/K Street",38.90851315,-77.03925715,Entire home/apt,150,2,5,9/28/15,5,4,62
8631602,Dupont Adams Morgan Radiant Ruby,45390384,Ari,,"Dupont Circle, Connecticut Avenue/K Street",38.91635955,-77.04210077,Entire home/apt,199,1,0,,,4,329
3945792,Cozy Private Bedroom in Dupont,4009574,Teresa,,"Dupont Circle, Connecticut Avenue/K Street",38.91176942,-77.03854598,Private room,89,3,42,9/9/15,3.32,1,0
8382690,Beautiful Apt in the heart of DC,44173204,Janae,,"Dupont Circle, Connecticut Avenue/K Street",38.91679994,-77.03942117,Entire home/apt,180,2,1,9/28/15,1,1,336
1969951,Dupont Circle spacious 2 BR/1 BATH,10086455,Tamara,,"Dupont Circle, Connecticut Avenue/K Street",38.91376958,-77.03601538,Entire home/apt,240,1,21,9/2/15,1.14,2,347
6823518,Great space on U street,1985562,Elsbeth,,"Dupont Circle, Connecticut Avenue/K Street",38.91718045,-77.03668325,Private room,95,1,1,9/21/15,1,1,28
1198366,"DuPont Place 4 - Metro, kitchenette",17633,Charlotte,,"Dupont Circle, Connecticut Avenue/K Street",38.91484002,-77.04419666,Private room,149,2,34,9/21/15,1.22,29,315
7031707,Private Room/Bath in Dupont/U St,36318379,Christo,,"Dupont Circle, Connecticut Avenue/K Street",38.91623531,-77.03819816,Private room,90,3,4,9/25/15,3,2,32
7599768,Dupont Circle Pride & Joy,28011820,Marcy,,"Dupont Circle, Connecticut Avenue/K Street",38.91456246,-77.04444756,Entire home/apt,149,1,1,9/18/15,1,6,345
4351015,Quiet room near Dupont Circle metro,9875908,Courtney,,"Dupont Circle, Connecticut Avenue/K Street",38.91520666,-77.03839138,Private room,74,3,7,5/26/15,0.62,1,10
2700234,Fantastic Dupont Circle Condo,13817732,Brogan,,"Dupont Circle, Connecticut Avenue/K Street",38.90965634,-77.04961326,Entire home/apt,170,3,6,7/17/15,0.35,1,0
4611706,luxury 1br/ 1 ba in foggy bottom,23893708,Brandon,,"Dupont Circle, Connecticut Avenue/K Street",38.90180537,-77.04785536,Private room,190,2,8,6/12/15,0.78,1,306
8419054,Heart of the City - Dupont Apt,44341639,Jeanette,,"Dupont Circle, Connecticut Avenue/K Street",38.91040083,-77.0448616,Entire home/apt,145,1,0,,,1,365
2103016,Cozy One Bedroom near Dupont/U St.,248513,Wossen,,"Dupont Circle, Connecticut Avenue/K Street",38.91760205,-77.03945255,Entire home/apt,109,1,45,8/13/15,2.93,1,351
6043390,T Street Carriage House Room 7,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.91578402,-77.0379463,Private room,105,1,5,8/1/15,0.92,23,279
5560185,Dupont West: Charming Studio,28825130,Greg,,"Dupont Circle, Connecticut Avenue/K Street",38.90819518,-77.04765041,Entire home/apt,160,2,26,9/26/15,4.36,3,59
4142952,"Beautiful Apartment, Best Location!",21491596,Oliver,,"Dupont Circle, Connecticut Avenue/K Street",38.91695132,-77.04106769,Entire home/apt,219,2,12,7/6/15,0.98,1,88
6043637,T Street Carriage House Room 8,28827689,Carolyn,,"Dupont Circle, Connecticut Avenue/K Street",38.9147713,-77.03652549,Private room,89,1,6,9/10/15,1.37,23,279
5879841,Dupont Circle 1 Bedroom,6358087,Elaine,,"Dupont Circle, Connecticut Avenue/K Street",38.91552862,-77.04357801,Entire home/apt,120,1,3,9/7/15,2,1,157
7789081,Dupont Stay - Shared Room!,40989799,Elvis,,"Dupont Circle, Connecticut Avenue/K Street",38.91525145,-77.0417714,Shared room,36,2,7,9/27/15,4.04,3,336
